"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","b","r","tau","sigma_prev","sigma_g","sigma_q"
567,1683.60278645913,"Successful completion",0.00209878632061944,0.994247486932171,0.400009460738552,0.663082644681033,0.643303891640422,0.0700448075141718,0.794202382503876,3.99701784466778,1.64265867785936,0.5855429628637,1.99999920605636
568,1611.87177019673,"Successful completion",0.00107677280697691,0.994484939317728,0.407029661997748,0.62198336607118,0.600965420468228,0.0705844988060089,4.515229921149,3.99985979801947,1.64434615270662,0.589796403016401,1.10374582324079
569,1509.28009300243,"Maximum number of evaluations exceeded",0.00658340344961212,0.995733425797778,0.4,0.285132506161568,0.100924717004249,0.102552662218228,5,0.5,1.50348363056134,0.53377943277019,0.981456912847843
570,1587.39946742378,"Successful completion",0.0199959815577447,0.996456351676811,0.400000166536887,0.343060522355908,0.135669065588718,0.0272514691775666,0.750383186667923,3.90939781867173,1.99999999936691,0.577092432742417,0.912768471264348
571,1454.74014775869,"Successful completion",0.00734658567129121,0.996859571547734,0.421385229230291,0.469609263172827,0.0414985250448092,0.0951165952867761,4.98635373882544,0.500440436984663,1.60041348212689,0.53646212787885,0.881277909686579
572,1596.22859222382,"Successful completion",0.00586913496774307,0.996062109853449,0.4,1,0.0318804077194841,0.0874261904850057,2.25532748003784,0.500339674078693,1.4949443923612,0.519719048054736,1.96164579200365
573,1460.8228123949,"Successful completion",0.0199999987014443,0.995591412156722,0.418192463812245,0.521696580688509,0.113540701035827,0.101033593777446,4.34593134333925,0.500000171314366,1.53662687333024,0.550327840746164,0.813075508738602
574,1785.26725661831,"Successful completion",0.02,0.995667005805266,0.438533199238815,0.49370406489951,0.0781786157428964,0.0958080017336359,3.12738135625277,0.500000092638851,1.5348604362112,2,0.773960829576795
575,1458.37273977072,"Successful completion",0.00100000000649181,0.995707669044654,0.4,0.29246236754404,0.0157214291210289,0.0972626788514423,3.80311113494375,0.500000000000001,1.53144313457711,0.517998184376416,0.876375968772128
576,1472.52176406295,"Successful completion",0.00506848130985617,0.995699985625559,0.400001130934342,0.394361631431026,0.0356981863051784,0.0968314275369563,4.99948529768287,0.50463158681686,1.99999996873852,0.527413839365041,0.839924872510902
577,1460.37043234457,"Successful completion",0.0193757365958787,0.995578896951302,0.418705052909301,0.507892216488778,0.111093827823331,0.101143283135183,4.9999999004459,0.50023064560127,1.53299434089633,0.550296319066956,0.810956451820035
578,1690.87473877043,"Successful completion",0.0199999995254537,0.993964688550994,0.400000003290964,0.720910972628293,0.696863955312502,0.0809598464023292,4.99996781041212,3.99999983949163,1.66131076389602,0.589616474380335,1.9983819752818
579,1689.56730001084,"Successful completion",0.0187064191263485,0.993953646779797,0.403515839626634,0.725697354462632,0.701314505379768,0.0779391974794593,0.735610253933408,3.99869843443673,1.6595120259963,0.586623310670258,1.99514471357299
580,1480.8326400385,"Successful completion",0.0198502079585294,0.995831831133164,0.418702739850795,0.511348860463003,0.113612488683915,0.067437195724033,1.27709697774447,0.76674685118222,1.99926738218378,0.546449457579522,0.805013883901479
