"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","a","b","r","tau","sigma_prev","sigma_g","sigma_q"
33,-10.6383334485467,"Successful completion",0.0199797744006608,0.989687181329189,0.474466158361876,0.15423012323102,0.238573532271049,9.96214102445475e-07,0.103575397830305,4.98776806312949,0.587784004563082,0.183053344976163,0.325209407570491,0.28793983431346
34,3.03566846624045,"Successful completion",0.0148815258365816,0.989539437732357,0.599439468830734,0.040511143212616,0.302722309041719,4.85287187858247e-08,0.102674266321173,4.99998598948415,0.547741671161025,0.108605861079221,0.571221711390315,1.81601729666308
35,388.120558800726,"Successful completion",0.0199992421828659,0.989026558389134,0.456780224565621,0.241728418108054,0.296957221909798,9.99897750511852e-07,0.120471082344145,4.51341869892891,0.513492252211205,0.143353139097172,1.20655290958436,1.61809042119396
36,-183.779329047384,"Successful completion",0.019985181988954,0.98898653561565,0.599999049093126,0.239154101710034,0.362559783111029,7.47223427963344e-08,0.106447388435129,0.875305292930135,0.564297403093615,0.0977696379439601,0.406932289891797,0.345802596833752
37,-258.46400040395,"Successful completion",0.0199999206911144,0.99043744393411,0.517342367767747,0.120404608819983,0.282608492181881,1.26506412373539e-08,0.0806359361897715,1.34388039350842,1.04522955790854,0.107415016671677,0.306159754043642,1.99784011801557
38,-492.650910365722,"Successful completion",0.0157107398296342,0.989744666752822,0.494404063669771,0.271975035497992,0.342263476249286,9.98444649021822e-07,0.0952925094901714,0.813648899297385,0.599560084414454,0.0801364840837448,0.277539830377765,0.142507449391849
39,401.614638465682,"Successful completion",0.0129706496300802,0.990278122608605,0.543806528947356,0.0241272687270568,0.244356084747022,9.98391179967152e-07,0.104201906603044,4.99858878858453,0.500000000008167,0.106875176591002,1.9999999974202,0.0871259315590577
40,340.306163529434,"Successful completion",0.00101039719836773,0.961009362089079,0.496223047224021,0.804284832114454,0.822933737717558,1.51948747262868e-08,0.187354717905568,0.773338842729531,3.99998112408436,0.467861314098855,0.255091901541048,1.98034109044433
41,539.993841963785,"Successful completion",0.00771641598613283,0.976585501254814,0.516375128855439,0.711131998293674,0.74825160379662,5.36712196839822e-07,0.187942250853214,0.73792886155371,0.649351041721436,0.799007446431072,0.265896968364243,1.59189489055605
42,-223.096275284244,"Maximum number of evaluations exceeded",0.0194305791982473,0.989760219614453,0.494780177199609,0.182834457174411,0.293255411200782,2.62230214845079e-09,0.073212085407102,4.99998399702318,3.19233052467452,0.135123485343542,0.27415923442551,1.67683929036585
43,496.69232646695,"Successful completion",0.0199657290973146,0.990126490531352,0.599952672793488,0.00982363837299241,0.340240793746963,9.99909792608089e-07,0.101344380555388,4.18270621522869,0.503203702230856,0.126573322077187,1.99998860086037,1.99987711118647
44,853.450395834956,"Successful completion",0.019978407820196,0.992651851267246,0.494425351465714,0.947968035842556,0.00442375572595008,9.62502825119312e-07,0.0376664520572582,4.99654698942777,3.99992463143267,1.99846391203158,0.264055663819083,0.20975009353309
45,-157.954977757352,"Maximum number of evaluations exceeded",0.0199999988562824,0.988974529036471,0.503991851260379,0.211262791165725,0.320749099595422,2.14205061971047e-09,0.0765653165776217,5,4,0.113859778155965,0.336876226731678,0.001
46,-240.007223201138,"Successful completion",0.0165055458451153,0.990472925563898,0.400000096052395,0.222212475350042,0.270151887321351,7.04906414909414e-08,0.114534993915173,1.27860489378584,0.500702312310202,0.0911226977007862,0.394569050365581,1.9018808791325
47,322.301640871149,"Successful completion",0.0199999999999712,0.990048273089303,0.599999958628398,3.99264301135629e-06,6.59916471915797e-06,1.41150164841288e-08,0.109242152427491,4.99993542413787,0.5,0.0931335919202653,1.99999999999998,1.9991434985927
48,-433.18325738933,"Successful completion",0.0163721108495069,0.988807618838724,0.475141879926912,0.353282853775801,0.414494499139017,1.09577784577094e-07,0.125758810234338,0.811458500852415,0.506258872090305,0.0958124902621823,0.255294121401904,1.99999998429679
49,36.3888321784817,"Successful completion",0.0199754326430648,0.991265016458041,0.402079204018894,0.0236875177389682,0.22337429425597,3.10909923560378e-08,0.104733813595567,4.9924080576399,0.524189228708895,0.115206126258346,0.612336656100907,1.95395619860624
50,-288.267336669491,"Successful completion",0.0144316050563436,0.98975980357901,0.479032802686406,0.126345822735753,0.230274316839476,3.96430341656554e-08,0.114263856708224,4.99998245895283,0.515505349629024,0.102927941689719,0.311809285837093,0.00100488696025058
51,-231.991993745909,"Successful completion",0.0189221404775378,0.988859584698252,0.586977832774062,0.270795805265983,0.371869181744186,1.01155495301693e-07,0.107863169813906,0.840467540672375,0.561099965517603,0.101539389276027,0.390150410386869,1.56573477467279
52,-441.496639908596,"Maximum number of evaluations exceeded",0.011662118339065,0.98541419079616,0.473267585615734,0.525140697230614,0.58320357087386,4.65140411962111e-09,0.199572240526124,0.871768152948659,1.34025788926271,0.0888911661191219,0.252789092883783,0.434896970991747
